product1_id,product1_title,product1_brand,product1_description,product2_id,product2_title,product2_brand,product2_description,label
P021009,Nintendo Switch Lite Black 1TB,Nintendo,"This Switch Lite from Nintendo is equipped with 1TB, Custom SSD storage, Ray tracing support.",P021010,Nintendo Switch 2 1TB Black,Nintendo,"The Nintendo Switch 2 comes with Fast load times, Ray tracing support, 1TB.",0
P003239,OnePlus 11 64GB Black New,OnePlus,"OnePlus's 11 features Tensor G3, 6.1 Super Retina XDR, New, 64GB for everyday use.",P003240,New OnePlus 11 (64 GB) Black,OnePlus,"Experience 64 GB, Tensor G3, New, 6.1 Super Retina XDR with the OnePlus 11.",1
P016499,Samsung Crystal 4K UHD Black 43 inch,Samsung,"Experience 43 inch, 55in display, QHD resolution with the Samsung Crystal 4K UHD.",P016500,Crystal 4K UHD 43 inch Black - Samsung,Samsung,"Experience 55in display, QHD resolution, 43 inch with the Samsung Crystal 4K UHD.",1
P008961,Nothing Phone 2a (128GB) Blue,Nothing,"This Phone 2a from Nothing is equipped with 128GB, Dimensity 9200, 108MP quad camera.",P008962,"Nothing Phone 2a 512GB, Blue",Nothing,"Experience 512GB, 6.1 Super Retina XDR, 108MP quad camera with the Nothing Phone 2a.",0
P023731,PCIe 4.0 MX500 500GB Black - Crucial,Crucial,"Crucial's MX500 features 1050 MB/s transfer speed, USB-C interface, PCIe 4.0, 500GB for everyday use.",P023732,PCIe 4.0 Crucial MX500 Black 500 GB,Crucial,"Crucial's MX500 features 500 GB, 1050 MB/s transfer speed, USB-C interface, PCIe 4.0 for everyday use.",1
P004747,Renewed Xiaomi Poco X6 Pro White 512GB,Xiaomi,"The Xiaomi Poco X6 Pro comes with 512GB, 48MP main camera, Snapdragon 8 Gen 3, Renewed.",P004748,Renewed Xiaomi Poco X6 Pro White 512 GB,Xiaomi,"Experience Snapdragon 8 Gen 3, 512 GB, Renewed, 48MP main camera with the Xiaomi Poco X6 Pro.",1
P021165,Switch 2 512 Disc EditionGB White - Nintendo,Nintendo,"Nintendo's Switch 2 features Fast load times, 120fps gaming, 512 Disc EditionGB for everyday use.",P021166,Nintendo Switch 2 White 512 Digital EditionGB,Nintendo,"Switch 2 by Nintendo: Custom SSD storage, 120fps gaming, 512 Digital EditionGB.",0
P006151,Vivo V29 (256GB) Green Renewed,Vivo,"This V29 from Vivo is equipped with 6.5in LCD 120Hz, Renewed, 256GB, Exynos 2400.",P006152,Renewed Vivo V29 (256 GB) Green,Vivo,"Experience 256 GB, 6.5in LCD 120Hz, Exynos 2400, Renewed with the Vivo V29.",1
P016309,Fire-Boltt Phoenix Pro Silver,Fire-Boltt,"This Phoenix Pro from Fire-Boltt is equipped with Heart rate monitor, Up to 30 hours battery.",P016310,Talk 2 Silver - Fire-Boltt,Fire-Boltt,"Fire-Boltt's Talk 2 features IP67 water resistant, Up to 30 hours battery for everyday use.",0
P020927,Xbox Series S 2TB Black - Microsoft,Microsoft,"This Xbox Series S from Microsoft is equipped with Ray tracing support, Custom SSD storage, 2TB.",P020928,Microsoft Xbox Series S 2TB Black,Microsoft,"Experience Ray tracing support, Custom SSD storage, 2TB with the Microsoft Xbox Series S.",1
P016357,Talk 2 Black - Fire-Boltt,Fire-Boltt,"The Fire-Boltt Talk 2 comes with 22hr playback, Heart rate monitor.",P016358,"Fire-Boltt Talk 2, Rose Gold",Fire-Boltt,"Experience Up to 30 hours battery, Bluetooth 5.3 with the Fire-Boltt Talk 2.",0
P012057,Core i5 RTX 3050 Asus Vivobook 15 256GB SSD Black,Asus,"Vivobook 15 by Asus: 256GB SSD, Core i7 RTX 3050, 8GB RAM, Core i5 RTX 3050.",P012058,Asus ROG Strix G16 (256GB SSD) Black Core i5 RTX 3050,Asus,"Experience Core i5 RTX 3050, Ryzen 5 5600H, 256GB SSD, 32 GB RAM with the Asus ROG Strix G16.",0
P020911,Microsoft Xbox Series S (512 Disc EditionGB) Black,Microsoft,"The Microsoft Xbox Series S comes with Custom SSD storage, Ray tracing support, 512 Disc EditionGB.",P020912,Microsoft Xbox Series S Black 512 Disc Edition GB,Microsoft,"This Xbox Series S from Microsoft is equipped with Ray tracing support, Custom SSD storage, 512 Disc Edition GB.",1
P001425,Refurbished Apple iPhone 16 Pro (512GB) Titanium Gray,Apple,"Experience Dimensity 9200, Refurbished, 6.1-inch OLED display, 512GB with the Apple iPhone 16 Pro.",P001426,"Apple iPhone 16 Pro 512GB, Titanium Gray Open Box",Apple,"iPhone 16 Pro by Apple: 6.1-inch OLED display, Exynos 2400, 512GB, Open Box.",0
P014245,Core i5 RTX 3050 Apple MacBook Air M3 (256GB SSD) Silver,Apple,"Apple's MacBook Air M3 features 8GB RAM, 256GB SSD, Core i7 RTX 3050, Core i5 RTX 3050 for everyday use.",P014246,"Apple MacBook Air M3 256GB SSD, Silver Touch Display",Apple,"The Apple MacBook Air M3 comes with Core i5 12th Gen, 32 GB RAM, Touch Display, 256GB SSD.",0
P020087,Skechers Flex Advantage (UK 6) Triple Black,Skechers,"The Skechers Flex Advantage comes with UK 6, 43 inch screen, Leather upper.",P020088,"Skechers Flex Advantage UK 6, Triple Black",Skechers,"Experience 43 inch screen, UK 6, Leather upper with the Skechers Flex Advantage.",1
P018457,Adidas Superstar Grey UK 8,Adidas,"Superstar by Adidas: UK 8, breathable knit, 43 inch screen.",P018458,Adidas Superstar (UK 9) Grey,Adidas,"Adidas's Superstar features 55in display, Leather upper, UK 9 for everyday use.",0
P006321,New Vivo X90 128GB Green,Vivo,"Vivo's X90 features Dimensity 9200, 50 MP triple camera, New, 128GB for everyday use.",P006322,New Vivo X90 (512GB) Green,Vivo,"The Vivo X90 comes with New, 512GB, 50 MP triple camera, Exynos 2400.",0
P003839,Poco X6 Pro 512GB Desert Titanium - Xiaomi Renewed,Xiaomi,"Xiaomi's Poco X6 Pro features A16 Bionic chip, Renewed, 512GB, 50 MP triple camera for everyday use.",P003840,Renewed Xiaomi Poco X6 Pro (512 GB) Desert Titanium,Xiaomi,"Xiaomi's Poco X6 Pro features A16 Bionic chip, 50 MP triple camera, 512 GB, Renewed for everyday use.",1
P011153,Dell Alienware m16 (1TB SSD) Blue Windows 11,Dell,"The Dell Alienware m16 comes with Core i5 12th Gen, Windows 11, 16GB RAM, 1TB SSD.",P011154,"Dell Alienware m16 1TB SSD, Blue Non-Touch Display",Dell,"The Dell Alienware m16 comes with 32 GB RAM, Non-Touch Display, Ryzen 5 5600H, 1TB SSD.",0
P024733,"Shark Navigator Lift-Away, Black with crevice tool",Shark,"The Shark Navigator Lift-Away comes with Powerful cyclone suction, 40 minute runtime, with crevice tool.",P024734,with pet hair tool Navigator Lift-Away Black - Shark,Shark,"The Shark Navigator Lift-Away comes with with pet hair tool, 230AW suction power, 60 minute runtime.",0
P005271,Pixel 7 128GB Midnight - Google Open Box,Google,"Google's Pixel 7 features 128GB, Open Box, 6.1-inch OLED display, 48MP main camera for everyday use.",P005272,Open Box Google Pixel 7 (128 GB) Midnight,Google,"This Pixel 7 from Google is equipped with 128 GB, 48MP main camera, Open Box, 6.1-inch OLED display.",1
P021029,Switch OLED 512 Disc EditionGB White - Nintendo,Nintendo,"Switch OLED by Nintendo: 4K graphics support, Custom SSD storage, 512 Disc EditionGB.",P021030,Nintendo Switch OLED 1TB White,Nintendo,"The Nintendo Switch OLED comes with 1TB, Custom SSD storage, 120fps gaming.",0
P019283,"Reebok Classic Leather UK 7, Black/White",Reebok,"Classic Leather by Reebok: UK 7, 55in display, Mesh upper.",P019284,Reebok Classic Leather UK 7 Black/White,Reebok,"Classic Leather by Reebok: Mesh upper, 55in display, UK 7.",1
P003203,Renewed OnePlus 12R (512GB) Midnight,OnePlus,"12R by OnePlus: 108MP quad camera, Dimensity 9200, Renewed, 512GB.",P003204,"Renewed OnePlus 12R 512 GB, Midnight",OnePlus,"The OnePlus 12R comes with Dimensity 9200, Renewed, 108MP quad camera, 512 GB.",1
P001423,Renewed iPhone 16 Pro 256GB Phantom Black - Apple,Apple,"Experience Renewed, 6.7 inch AMOLED, Exynos 2400, 256GB with the Apple iPhone 16 Pro.",P001424,Apple iPhone 16 Pro (256 GB) Phantom Black Renewed,Apple,"Experience 6.7 inch AMOLED, 256 GB, Exynos 2400, Renewed with the Apple iPhone 16 Pro.",1
P000593,Refurbished Apple iPhone 16 Pro 128GB Titanium Gray,Apple,"The Apple iPhone 16 Pro comes with 50 MP triple camera, 128GB, 6.1-inch OLED display, Refurbished.",P000594,Apple iPhone 16 Pro 512GB Titanium Gray Refurbished,Apple,"iPhone 16 Pro by Apple: Snapdragon 8 Gen 3, 50 MP triple camera, 512GB, Refurbished.",0
P023247,PCIe 4.0 Samsung 970 EVO Plus Black 2TB,Samsung,"This 970 EVO Plus from Samsung is equipped with USB-C interface, 2TB, PCIe 4.0, 7000 MB/s read speed.",P023248,"Samsung 970 EVO Plus 2TB, Black PCIe 4.0",Samsung,"Samsung's 970 EVO Plus features USB-C interface, 2TB, 7000 MB/s read speed, PCIe 4.0 for everyday use.",1
P024103,SanDisk Extreme Portable Black 2TB Portable SSD,SanDisk,"Extreme Portable by SanDisk: 2TB, Portable SSD, SATA III interface, 7000 MB/s read speed.",P024104,Extreme Portable 2TB Black - SanDisk Portable SSD,SanDisk,"SanDisk's Extreme Portable features 2TB, SATA III interface, 7000 MB/s read speed, Portable SSD for everyday use.",1
P005373,Pixel 8 128GB Titanium Gray - Google,Google,"This Pixel 8 from Google is equipped with Exynos 2400, 6.1 Super Retina XDR, 128GB.",P005374,"Google Pixel 8 256GB, Titanium Gray",Google,"Google's Pixel 8 features 256GB, 6.1-inch OLED display, Snapdragon 8 Gen 3 for everyday use.",0
P023895,SATA SSD Crucial MX500 Black 4TB,Crucial,"Crucial's MX500 features SATA SSD, 4TB, USB-C interface, 7000 MB/s read speed for everyday use.",P023896,SATA SSD Crucial MX500 (4TB) Black,Crucial,"The Crucial MX500 comes with 7000 MB/s read speed, USB-C interface, 4TB, SATA SSD.",1
P019399,"Reebok Energen Lux UK 7, Blue",Reebok,"Energen Lux by Reebok: 55in display, breathable knit, UK 7.",P019400,Reebok Energen Lux (UK 7) Blue,Reebok,"Experience UK 7, 55in display, breathable knit with the Reebok Energen Lux.",1
P021563,"Sony Alpha a7 IV with 24-70mm Lens, Black APS-C Sensor",Sony,"This Alpha a7 IV from Sony is equipped with APS-C sensor, APS-C Sensor, 33MP resolution, with 24-70mm Lens.",P021564,APS-C Sensor Sony Alpha a7 IV Black with 24-70mm Lens,Sony,"Alpha a7 IV by Sony: with 24-70mm Lens, APS-C Sensor, 33MP resolution, APS-C sensor.",1
P017593,Air Max 270 UK 9 Black/White - Nike,Nike,"This Air Max 270 from Nike is equipped with UK 9, breathable knit, 55in display.",P017594,Nike Air Max 270 Black/White UK 10,Nike,"Air Max 270 by Nike: 55in display, UK 10, breathable knit.",0
P021775,Nikon Z6 III Black Body Only DSLR Camera,Nikon,"Nikon's Z6 III features 1-inch sensor, Body Only, 26MP resolution, DSLR Camera for everyday use.",P021776,Nikon Z6 III Body Only Black DSLR Camera,Nikon,"This Z6 III from Nikon is equipped with DSLR Camera, 26MP resolution, 1-inch sensor, Body Only.",1
P016455,Samsung Crystal 4K UHD Black 43 inch,Samsung,"Samsung's Crystal 4K UHD features 4K UHD resolution, 43 inch screen, 43 inch for everyday use.",P016456,Samsung Crystal 4K UHD 43 inch Black,Samsung,"The Samsung Crystal 4K UHD comes with 43 inch screen, 4K UHD resolution, 43 inch.",1
P005033,New Xiaomi Xiaomi 14 Ultra (128GB) Midnight,Xiaomi,"The Xiaomi Xiaomi 14 Ultra comes with New, A16 Bionic chip, 48MP main camera, 128GB.",P005034,New Xiaomi Xiaomi 14 Ultra 128GB Desert Titanium,Xiaomi,"This Xiaomi 14 Ultra from Xiaomi is equipped with 6.7 inch AMOLED, 128GB, New, Dimensity 9200.",0
P015553,"Sony WF-C700N, Black",Sony,"Experience Up to 30 hours battery, Heart rate monitor with the Sony WF-C700N.",P015554,WF-C700N Blue - Sony,Sony,"Experience Heart rate monitor, ANC enabled with the Sony WF-C700N.",0
P015301,"JBL Tune 230NC, Blue",JBL,"JBL's Tune 230NC features Bluetooth 5.3, 22hr playback for everyday use.",P015302,JBL Wave Buds Blue,JBL,"The JBL Wave Buds comes with Bluetooth 5.3, 22hr playback.",0
P022759,Samsung ViewFinity S8 27 inch Black,Samsung,"This ViewFinity S8 from Samsung is equipped with 27 inch, QHD resolution, 165Hz refresh rate.",P022760,"Samsung ViewFinity S8 27 inch, Black",Samsung,"Experience 27 inch, QHD resolution, 165Hz refresh rate with the Samsung ViewFinity S8.",1
P003973,Xiaomi Redmi Note 13 Pro 64GB Green Refurbished,Xiaomi,"Redmi Note 13 Pro by Xiaomi: Refurbished, 108MP quad camera, 6.5in LCD 120Hz, 64GB.",P003974,Xiaomi Redmi Note 13 Pro 512GB Green Refurbished,Xiaomi,"The Xiaomi Redmi Note 13 Pro comes with 48MP main camera, 6.1-inch OLED display, Refurbished, 512GB.",0
P009941,"HP Pavilion 15 256GB SSD, Blue Core i7 16GB RAM",HP,"The HP Pavilion 15 comes with Core i5 12th Gen, 8GB RAM, 256GB SSD, Core i7 16GB RAM.",P009942,HP Pavilion 15 Blue 256GB SSD Ubuntu Linux,HP,"HP's Pavilion 15 features Ubuntu Linux, 8GB RAM, 256GB SSD, Ryzen 5 5600H for everyday use.",0
P025377,The Hobbit Hardcover - J.R.R. Tolkien 2nd Edition,J.R.R. Tolkien,The Hobbit by J.R.R. Tolkien: 2nd Edition.,P025378,2nd Edition The Fellowship of the Ring Hardcover - J.R.R. Tolkien,J.R.R. Tolkien,The J.R.R. Tolkien The Fellowship of the Ring comes with 2nd Edition.,0
P015117,Ubuntu Linux MSI Cyborg 15 (1TB SSD) Silver,MSI,"The MSI Cyborg 15 comes with Core i7 RTX 3050, 32 GB RAM, 1TB SSD, Ubuntu Linux.",P015118,MSI Cyborg 15 (1TB SSD) Silver Touch Display,MSI,"This Cyborg 15 from MSI is equipped with Touch Display, 1TB SSD, 8GB RAM, Ryzen 5 5600H.",0
P023327,"Samsung T7 Shield 2TB, Black Portable SSD",Samsung,"This T7 Shield from Samsung is equipped with 2TB, PCIe 4.0 interface, Portable SSD, 560 MB/s read speed.",P023328,T7 Shield 2TB Black - Samsung Portable SSD,Samsung,"Samsung's T7 Shield features PCIe 4.0 interface, Portable SSD, 2TB, 560 MB/s read speed for everyday use.",1
P008683,Open Box Motorola Edge 40 64GB Midnight,Motorola,"Motorola's Edge 40 features Open Box, 64GB, Exynos 2400, 108MP quad camera for everyday use.",P008684,Open Box Edge 40 64 GB Midnight - Motorola,Motorola,"Edge 40 by Motorola: Open Box, Exynos 2400, 64 GB, 108MP quad camera.",1
P010373,Inspiron 15 256GB SSD Black - Dell Non-Touch Display,Dell,"The Dell Inspiron 15 comes with Non-Touch Display, Core i5 12th Gen, 256GB SSD, 32 GB RAM.",P010374,Inspiron 15 1TB SSD Black - Dell Non-Touch Display,Dell,"The Dell Inspiron 15 comes with 16GB RAM, Non-Touch Display, Core i7 RTX 3050, 1TB SSD.",0
P013609,Swift 3 512GB SSD Space Gray - Acer Ryzen 5,Acer,"Experience Ryzen 5, Ryzen 5 5600H, 512GB SSD, 8GB RAM with the Acer Swift 3.",P013610,Acer Swift 3 512GB SSD Space Gray Core i9 RTX 4070,Acer,"Acer's Swift 3 features Core i9 RTX 4070, Ryzen 7 RTX 4060, 16GB RAM, 512GB SSD for everyday use.",0
P001763,Samsung Galaxy S24 (128GB) Midnight,Samsung,"Experience 128GB, Tensor G3, 50 MP triple camera with the Samsung Galaxy S24.",P001764,"Samsung Galaxy S24 128 GB, Midnight",Samsung,"Galaxy S24 by Samsung: 50 MP triple camera, Tensor G3, 128 GB.",1
P025489,"1st Edition Jane Austen Sense and Sensibility, Paperback",Jane Austen,The Jane Austen Sense and Sensibility comes with 1st Edition.,P025490,1st Edition Jane Austen Sense and Sensibility Hardcover,Jane Austen,Experience 1st Edition with the Jane Austen Sense and Sensibility.,0
P007349,New Reno 10 128GB White - Oppo,Oppo,"Oppo's Reno 10 features 6.5in LCD 120Hz, New, 108MP quad camera, 128GB for everyday use.",P007350,Open Box Oppo Reno 10 128GB White,Oppo,"Experience 128GB, Open Box, Dimensity 9200, 48MP main camera with the Oppo Reno 10.",0
P020413,"Bajaj Induction Cooktop 1400W, Black",Bajaj,"Bajaj's Induction Cooktop 1400W features 1.5L capacity, 1400 Watt for everyday use.",P020414,Induction Cooktop 1400W White - Bajaj,Bajaj,"This Induction Cooktop 1400W from Bajaj is equipped with 2 Litre, 750W motor.",0
P004743,Xiaomi Poco X6 Pro 256GB Titanium Gray,Xiaomi,"Xiaomi's Poco X6 Pro features 6.1 Super Retina XDR, 256GB, A16 Bionic chip for everyday use.",P004744,Poco X6 Pro 256 GB Titanium Gray - Xiaomi,Xiaomi,"The Xiaomi Poco X6 Pro comes with 6.1 Super Retina XDR, A16 Bionic chip, 256 GB.",1
P020015,"Skechers Flex Advantage UK 8, Grey",Skechers,"The Skechers Flex Advantage comes with 55in display, Leather upper, UK 8.",P020016,Flex Advantage UK 8 Grey - Skechers,Skechers,"Flex Advantage by Skechers: Leather upper, UK 8, 55in display.",1
P017499,Nike Air Max 270 Blue UK 8,Nike,"The Nike Air Max 270 comes with Mesh upper, 55in display, UK 8.",P017500,Nike Air Max 270 UK 8 Blue,Nike,"Nike's Air Max 270 features 55in display, UK 8, Mesh upper for everyday use.",1
P014905,Ryzen 5 MSI Modern 14 (256GB SSD) Black,MSI,"Modern 14 by MSI: 256GB SSD, 32 GB RAM, Core i7 RTX 3050, Ryzen 5.",P014906,Core i9 RTX 4070 MSI Modern 14 256GB SSD Black,MSI,"Modern 14 by MSI: 8GB RAM, Core i9 RTX 4070, Ryzen 7 RTX 4060, 256GB SSD.",0
P019257,Reebok Classic Leather UK 7 Triple Black,Reebok,"Experience Mesh upper, UK 7, 43 inch screen with the Reebok Classic Leather.",P019258,Reebok Classic Leather (UK 8) Triple Black,Reebok,"Experience UK 8, 43 inch screen, Leather upper with the Reebok Classic Leather.",0
P000815,iPhone 14 256GB White - Apple,Apple,"iPhone 14 by Apple: 256GB, Snapdragon 8 Gen 3, 6.1-inch OLED display.",P000816,Apple iPhone 14 256 GB White,Apple,"Apple's iPhone 14 features 6.1-inch OLED display, Snapdragon 8 Gen 3, 256 GB for everyday use.",1
P017275,OnePlus Y1S Pro Black 50 inch,OnePlus,"Experience 55in display, 4K UHD resolution, 50 inch with the OnePlus Y1S Pro.",P017276,Y1S Pro 50 inch Black - OnePlus,OnePlus,"Y1S Pro by OnePlus: 4K UHD resolution, 50 inch, 55in display.",1
P022153,"Dell UltraSharp U3223QE 27 inch, Black",Dell,"The Dell UltraSharp U3223QE comes with 27 inch, 4K UHD resolution, 60Hz refresh rate.",P022154,"Dell S2721DGF 27 inch, Black",Dell,"This S2721DGF from Dell is equipped with 165Hz refresh rate, 27 inch, QHD resolution.",0
P014661,MSI Modern 14 Black 512GB SSD Non-Touch Display,MSI,"This Modern 14 from MSI is equipped with Non-Touch Display, 32 GB RAM, 512GB SSD, Ryzen 7 RTX 4060.",P014662,Non-Touch Display MSI Modern 14 (512GB SSD) Space Gray,MSI,"The MSI Modern 14 comes with 8GB RAM, Ryzen 7 RTX 4060, 512GB SSD, Non-Touch Display.",0
P021941,Nikon Z6 III (Body Only) Black Mirrorless Camera,Nikon,"The Nikon Z6 III comes with Full-frame sensor, 33MP resolution, Mirrorless Camera, Body Only.",P021942,Nikon Z6 III (Body Only) Black DSLR Camera,Nikon,"Nikon's Z6 III features DSLR Camera, 24.2MP resolution, Body Only, 1-inch sensor for everyday use.",0
P025869,PS5 The Witcher 3 Standard - CD Projekt Red,CD Projekt Red,Experience PS5 with the CD Projekt Red The Witcher 3.,P025870,"Nintendo Switch CD Projekt Red The Witcher 3, Standard",CD Projekt Red,This The Witcher 3 from CD Projekt Red is equipped with Nintendo Switch.,0
P024907,Roomba j7+ Silver - iRobot with extra filter,iRobot,"Roomba j7+ by iRobot: 40 minute runtime, Powerful cyclone suction, with extra filter.",P024908,"iRobot Roomba j7+, Silver with extra filter",iRobot,"Experience 40 minute runtime, Powerful cyclone suction, with extra filter with the iRobot Roomba j7+.",1
P004923,Refurbished Xiaomi Xiaomi 14 512GB Midnight,Xiaomi,"Xiaomi 14 by Xiaomi: Refurbished, 6.1-inch OLED display, Dimensity 9200, 512GB.",P004924,Refurbished Xiaomi Xiaomi 14 512 GB Midnight,Xiaomi,"The Xiaomi Xiaomi 14 comes with Dimensity 9200, 6.1-inch OLED display, Refurbished, 512 GB.",1
P024861,Stratos Black - Shark with pet hair tool,Shark,"Experience 230AW suction power, with pet hair tool, 90 minute runtime with the Shark Stratos.",P024862,"Shark Stratos, Black with extra filter",Shark,"This Stratos from Shark is equipped with 90 minute runtime, 230AW suction power, with extra filter.",0
P018709,Softride Rift UK 8 Triple Black - Puma,Puma,"Experience Leather upper, UK 8, 43 inch screen with the Puma Softride Rift.",P018710,Puma Smash v2 UK 8 Triple Black,Puma,"Puma's Smash v2 features UK 8, 55in display, Mesh upper for everyday use.",0
P003957,New Xiaomi Redmi Note 13 Pro Desert Titanium 64GB,Xiaomi,"The Xiaomi Redmi Note 13 Pro comes with New, 64GB, Snapdragon 8 Gen 3, 48MP main camera.",P003958,Xiaomi Redmi Note 13 Pro (256GB) Desert Titanium New,Xiaomi,"Xiaomi's Redmi Note 13 Pro features Snapdragon 8 Gen 3, New, 108MP quad camera, 256GB for everyday use.",0
P014299,Apple MacBook Air M3 (1TB SSD) Black Windows 11,Apple,"This MacBook Air M3 from Apple is equipped with 16GB RAM, Windows 11, 1TB SSD, Ryzen 7 RTX 4060.",P014300,MacBook Air M3 1TB SSD Black - Apple Windows 11,Apple,"The Apple MacBook Air M3 comes with Ryzen 7 RTX 4060, 16GB RAM, 1TB SSD, Windows 11.",1
P008549,Renewed Motorola Moto G84 Black 512GB,Motorola,"Experience 6.7 inch AMOLED, Renewed, 512GB, 50 MP triple camera with the Motorola Moto G84.",P008550,Moto G84 512GB Titanium Gray - Motorola Renewed,Motorola,"This Moto G84 from Motorola is equipped with 512GB, 50 MP triple camera, Renewed, Exynos 2400.",0
P022389,27GP850 27 inch Silver - LG,LG,"Experience QHD resolution, 27 inch, 60Hz refresh rate with the LG 27GP850.",P022390,"LG 34WP65C 27 inch, Silver",LG,"This 34WP65C from LG is equipped with 4K UHD resolution, 165Hz refresh rate, 27 inch.",0
P025691,"PS5 EA Sports FIFA 23, Standard",EA Sports,This FIFA 23 from EA Sports is equipped with PS5.,P025692,EA Sports FIFA 23 Standard PS5,EA Sports,This FIFA 23 from EA Sports is equipped with PS5.,1
P020557,Sony PlayStation 5 2TB Black,Sony,"PlayStation 5 by Sony: 120fps gaming, Fast load times, 2TB.",P020558,Sony PlayStation 5 Pro (2TB) Black,Sony,"Sony's PlayStation 5 Pro features Fast load times, 120fps gaming, 2TB for everyday use.",0
